lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.0,0.0,0.0,0.38670626282691956,-0.24639004468917847,-0.13721980154514313,0.6287508010864258,-0.708088219165802,-0.168976292014122,0.6380875110626221,-1.1071628332138062,-0.20694813132286072,0.6189329624176025,-1.4329923391342163,-0.2241184115409851,0.3298428952693939,-1.0408543348312378,-0.010445471853017807,0.41813600063323975,-1.312182903289795,-0.2486913502216339,0.4279806911945343,-1.0214892625808716,-0.384958952665329,0.4195970594882965,-0.737527072429657,-0.42120805382728577,0.065093033015728,-0.9977373480796814,-0.01664239913225174,0.1805250346660614,-1.245866298675537,-0.2847479581832886,0.19958828389644623,-0.8520013093948364,-0.35505613684654236,0.21880388259887695,-0.5328827500343323,-0.32006552815437317,-0.19393621385097504,-0.9171686172485352,-0.06392820179462433,-0.05240638181567192,-1.0787674188613892,-0.34726956486701965,-0.016714204102754593,-0.661820650100708,-0.3133203089237213,0.00900181569159031,-0.37593740224838257,-0.19316206872463226,-0.46033477783203125,-0.7985067367553711,-0.12054313719272614,-0.2945539653301239,-0.9248775243759155,-0.31111419200897217,-0.22604301571846008,-0.6257926821708679,-0.2703048884868622,-0.19338586926460266,-0.417391836643219,-0.1740279346704483,A
0.0,0.0,0.0,0.3793386220932007,-0.2182704508304596,-0.14342623949050903,0.6276671290397644,-0.6925604939460754,-0.1796402633190155,0.6463368535041809,-1.0982334613800049,-0.2203473001718521,0.6314957737922668,-1.4259414672851562,-0.23754845559597015,0.34288570284843445,-1.0448559522628784,-0.03579922392964363,0.43351584672927856,-1.3255120515823364,-0.2768722474575043,0.4302273690700531,-1.0118887424468994,-0.4068618714809418,0.407209187746048,-0.7177936434745789,-0.4368249177932739,0.07046215981245041,-0.996722400188446,-0.039665039628744125,0.1880131959915161,-1.2433487176895142,-0.30714502930641174,0.2081562876701355,-0.8500246405601501,-0.3754611015319824,0.21898549795150757,-0.5290037989616394,-0.34034574031829834,-0.1943424940109253,-0.9134834408760071,-0.08311004936695099,-0.053178343921899796,-1.0687090158462524,-0.3652925193309784,-0.012000917457044125,-0.6501519680023193,-0.33260929584503174,0.010783728212118149,-0.3639506697654724,-0.21501848101615906,-0.46453437209129333,-0.7987555265426636,-0.13535508513450623,-0.2969687283039093,-0.914393424987793,-0.3220062851905823,-0.23224778473377228,-0.6080922484397888,-0.28063252568244934,-0.20353183150291443,-0.39430612325668335,-0.18549467623233795,A
0.0,0.0,0.0,0.3685170114040375,-0.23617799580097198,-0.14580217003822327,0.6083936095237732,-0.70279461145401,-0.1835138201713562,0.6306702494621277,-1.1045552492141724,-0.2239980697631836,0.613701343536377,-1.439621090888977,-0.2405533641576767,0.31149277091026306,-1.0440152883529663,-0.04701027274131775,0.40373578667640686,-1.3333073854446411,-0.28713467717170715,0.4106697738170624,-1.0023149251937866,-0.4079320728778839,0.39408811926841736,-0.7001420259475708,-0.4292014539241791,0.04874594137072563,-0.9976558089256287,-0.047961942851543427,0.1638278067111969,-1.2652051448822021,-0.3134101927280426,0.18425609171390533,-0.8603742718696594,-0.3738560974597931,0.1927531659603119,-0.5347037315368652,-0.33176282048225403,-0.21566204726696014,-0.9103859663009644,-0.08779359608888626,-0.08157476037740707,-1.0926804542541504,-0.3711346685886383,-0.03258310258388519,-0.6646117568016052,-0.3304063379764557,-0.004851415287703276,-0.37079885601997375,-0.2047853320837021,-0.492527574300766,-0.7862440943717957,-0.13597911596298218,-0.3354489803314209,-0.9245537519454956,-0.3283287286758423,-0.2585933804512024,-0.623789370059967,-0.28469106554985046,-0.22896559536457062,-0.41208186745643616,-0.185441255569458,A
0.0,0.0,0.0,0.39010345935821533,-0.21118710935115814,-0.159321129322052,0.6758336424827576,-0.6768132448196411,-0.20704442262649536,0.7080270051956177,-1.0966418981552124,-0.25436148047447205,0.6783689856529236,-1.436624526977539,-0.28091520071029663,0.3906099498271942,-1.0318297147750854,-0.07742992788553238,0.4600962698459625,-1.3168097734451294,-0.32137519121170044,0.44535398483276367,-0.9962558150291443,-0.4450036585330963,0.42729711532592773,-0.6933609247207642,-0.47196164727211,0.10649663954973221,-0.9910326600074768,-0.08066090941429138,0.21175120770931244,-1.2562658786773682,-0.36002597212791443,0.21767641603946686,-0.8432475924491882,-0.427611380815506,0.21902982890605927,-0.5091180205345154,-0.391125351190567,-0.16766420006752014,-0.9055588841438293,-0.12129170447587967,-0.059437431395053864,-1.1034560203552246,-0.42235440015792847,-0.021596664562821388,-0.666428804397583,-0.3830837607383728,0.0031330129131674767,-0.363305926322937,-0.2588205635547638,-0.4508766829967499,-0.7850935459136963,-0.16967333853244781,-0.3304813802242279,-0.931816577911377,-0.3830483853816986,-0.257142573595047,-0.6180863976478577,-0.34117570519447327,-0.2104957550764084,-0.3947910666465759,-0.24124634265899658,A
0.0,0.0,0.0,0.388278990983963,-0.159663587808609,-0.16628964245319366,0.7053144574165344,-0.646432638168335,-0.20197725296020508,0.7465121150016785,-1.08563232421875,-0.23509322106838226,0.7220475673675537,-1.435623049736023,-0.24745184183120728,0.39647796750068665,-1.027589201927185,-0.07027551531791687,0.46949368715286255,-1.327589511871338,-0.3185081481933594,0.45624467730522156,-0.9942809343338013,-0.4413188099861145,0.43242278695106506,-0.6918086409568787,-0.4635820686817169,0.10532159358263016,-0.9922371506690979,-0.06607522070407867,0.2088097333908081,-1.2562155723571777,-0.34453919529914856,0.21131262183189392,-0.8224155306816101,-0.40825948119163513,0.20299595594406128,-0.490234911441803,-0.3659485876560211,-0.1789247691631317,-0.9088232517242432,-0.10219062119722366,-0.0707201287150383,-1.0997081995010376,-0.40590739250183105,-0.040328819304704666,-0.6417285203933716,-0.3668483793735504,-0.027008406817913055,-0.3366745710372925,-0.2399889975786209,-0.47571519017219543,-0.7922433018684387,-0.1461748629808426,-0.35531115531921387,-0.9197452664375305,-0.3605702817440033,-0.28595077991485596,-0.5914266705513,-0.3215876817703247,-0.2464989423751831,-0.36658772826194763,-0.2217782586812973,A
0.0,0.0,0.0,0.38259121775627136,-0.16150958836078644,-0.1611088067293167,0.6862207055091858,-0.6504740715026855,-0.19567319750785828,0.7189403176307678,-1.0824052095413208,-0.2254406213760376,0.7075454592704773,-1.4246418476104736,-0.23489542305469513,0.3917869031429291,-1.0333583354949951,-0.07556802779436111,0.4479213356971741,-1.3138785362243652,-0.3136904239654541,0.42825064063072205,-0.9597893953323364,-0.4292656183242798,0.4047071933746338,-0.6549959778785706,-0.44891443848609924,0.09729896485805511,-0.9927060604095459,-0.07113828510046005,0.18210232257843018,-1.2564187049865723,-0.3374726474285126,0.18257170915603638,-0.8183238506317139,-0.39546388387680054,0.1786329299211502,-0.48868411779403687,-0.3521944582462311,-0.18705210089683533,-0.9014632701873779,-0.10439139604568481,-0.09555793553590775,-1.1013171672821045,-0.39794057607650757,-0.06287073343992233,-0.6479176878929138,-0.35601377487182617,-0.046271912753582,-0.3464372456073761,-0.23011919856071472,-0.4768972098827362,-0.7755153179168701,-0.14449070394039154,-0.3776206970214844,-0.9257605075836182,-0.35613521933555603,-0.3101651072502136,-0.601142406463623,-0.31526675820350647,-0.27283626794815063,-0.3764929473400116,-0.21466468274593353,A
0.0,0.0,0.0,0.37998029589653015,-0.17643555998802185,-0.1611349731683731,0.6815764307975769,-0.6471735239028931,-0.19957733154296875,0.7376359701156616,-1.0697262287139893,-0.23459158837795258,0.7200806140899658,-1.418595552444458,-0.24744591116905212,0.4057701528072357,-1.0254862308502197,-0.05848969146609306,0.48016899824142456,-1.315395474433899,-0.28929460048675537,0.452027291059494,-0.9877406358718872,-0.4051187038421631,0.42145228385925293,-0.688552975654602,-0.42623117566108704,0.12635496258735657,-0.9906972646713257,-0.05046432465314865,0.22278034687042236,-1.2611565589904785,-0.30718737840652466,0.21707941591739655,-0.8454241752624512,-0.3651847839355469,0.20487792789936066,-0.5209118723869324,-0.3243899345397949,-0.14981502294540405,-0.9099231958389282,-0.08052661269903183,-0.051821403205394745,-1.1093485355377197,-0.36011770367622375,-0.019202223047614098,-0.6703102588653564,-0.31573131680488586,-0.008878783322870731,-0.3754081428050995,-0.19196771085262299,-0.437267005443573,-0.795305073261261,-0.11894294619560242,-0.32538455724716187,-0.9468847513198853,-0.3156147301197052,-0.25748568773269653,-0.6321205496788025,-0.26960867643356323,-0.2279742807149887,-0.41540151834487915,-0.1694999784231186,A
0.0,0.0,0.0,0.3675966262817383,-0.17777496576309204,-0.16778410971164703,0.6757830381393433,-0.6466076970100403,-0.20804841816425323,0.7476763129234314,-1.0711054801940918,-0.24272333085536957,0.7382703423500061,-1.4189425706863403,-0.2539929747581482,0.41590461134910583,-1.0190314054489136,-0.07152574509382248,0.4924125373363495,-1.3156648874282837,-0.3054807484149933,0.44839540123939514,-0.9917048215866089,-0.41998353600502014,0.41187506914138794,-0.6950975060462952,-0.43951717019081116,0.13574282824993134,-0.9889081716537476,-0.060233231633901596,0.22155708074569702,-1.2669957876205444,-0.3245869576931,0.2059023231267929,-0.8537814617156982,-0.3798147141933441,0.19908621907234192,-0.5304145216941833,-0.33435553312301636,-0.1409352868795395,-0.9125025868415833,-0.0874689444899559,-0.056545455008745193,-1.1162141561508179,-0.3731282949447632,-0.027306830510497093,-0.6745145320892334,-0.32800978422164917,-0.0059932623989880085,-0.3790892958641052,-0.20170459151268005,-0.42795324325561523,-0.8039546012878418,-0.12355899065732956,-0.3252986967563629,-0.9448500275611877,-0.32703709602355957,-0.2566643953323364,-0.6276057958602905,-0.2854073941707611,-0.2141672521829605,-0.41208747029304504,-0.18632951378822327,A
0.0,0.0,0.0,0.3828597366809845,-0.19611798226833344,-0.15675587952136993,0.687839686870575,-0.6556755304336548,-0.1998828500509262,0.7464115619659424,-1.080102801322937,-0.241830974817276,0.7374436855316162,-1.425934910774231,-0.26337864995002747,0.4131707549095154,-1.0202680826187134,-0.06894984841346741,0.4816829264163971,-1.3248317241668701,-0.31019529700279236,0.4467800557613373,-1.0061174631118774,-0.43437516689300537,0.4170898497104645,-0.706980288028717,-0.460894912481308,0.1268635392189026,-0.9895622730255127,-0.06830459833145142,0.21915285289287567,-1.2796027660369873,-0.3419700860977173,0.20509585738182068,-0.8688150644302368,-0.40911218523979187,0.19605492055416107,-0.5335209965705872,-0.37133821845054626,-0.15106958150863647,-0.914164662361145,-0.10417388379573822,-0.06382983177900314,-1.1247062683105469,-0.39724695682525635,-0.03548375889658928,-0.6851781010627747,-0.35732418298721313,-0.013938313350081444,-0.38075417280197144,-0.2330206036567688,-0.4415871202945709,-0.806493878364563,-0.147548645734787,-0.34368032217025757,-0.9647624492645264,-0.35392701625823975,-0.27254241704940796,-0.6467217803001404,-0.309972882270813,-0.22565187513828278,-0.4183654189109802,-0.20872998237609863,A
0.0,0.0,0.0,0.3893129527568817,-0.1750507354736328,-0.16894352436065674,0.7275930047035217,-0.6480392813682556,-0.21041534841060638,0.793620228767395,-1.0897129774093628,-0.2449914813041687,0.7701123356819153,-1.4461853504180908,-0.257459819316864,0.4489482641220093,-1.0153554677963257,-0.08877085894346237,0.5194638967514038,-1.3416718244552612,-0.32886072993278503,0.4717298746109009,-1.016087532043457,-0.44373345375061035,0.4432782530784607,-0.7137711644172668,-0.4627609848976135,0.15926361083984375,-0.9841227531433105,-0.07829929143190384,0.251298189163208,-1.2863991260528564,-0.35295796394348145,0.22254425287246704,-0.8616591691970825,-0.4102858304977417,0.21336962282657623,-0.5244776010513306,-0.36348843574523926,-0.12330251932144165,-0.9085310101509094,-0.10487058758735657,-0.04439397156238556,-1.1399909257888794,-0.3996121287345886,-0.02288297936320305,-0.6907631754875183,-0.35202303528785706,0.003218797966837883,-0.3838198184967041,-0.221089705824852,-0.4186520278453827,-0.8005512952804565,-0.1394966095685959,-0.3270523250102997,-0.9702844023704529,-0.35230201482772827,-0.2608458399772644,-0.6401887536048889,-0.3088511526584625,-0.21515899896621704,-0.4061616063117981,-0.2055981606245041,A
0.0,0.0,0.0,0.38954704999923706,-0.18360111117362976,-0.16723540425300598,0.7062050700187683,-0.6485757827758789,-0.20550060272216797,0.7625128626823425,-1.0734670162200928,-0.23809735476970673,0.7566618323326111,-1.4169257879257202,-0.24826686084270477,0.44351792335510254,-1.0164064168930054,-0.06867039948701859,0.4978038966655731,-1.3076175451278687,-0.309293657541275,0.4546316862106323,-0.9830806851387024,-0.4302133321762085,0.4292910397052765,-0.6824662089347839,-0.4521433711051941,0.1559363305568695,-0.9862496256828308,-0.05467122420668602,0.23159800469875336,-1.2591363191604614,-0.32662057876586914,0.2047714740037918,-0.8476889729499817,-0.38564205169677734,0.20161259174346924,-0.519514262676239,-0.33890455961227417,-0.12423156946897507,-0.9114618897438049,-0.07957793027162552,-0.053944893181324005,-1.1185446977615356,-0.3695563077926636,-0.03420417010784149,-0.6809377074241638,-0.32942086458206177,-0.003953883890062571,-0.3831424415111542,-0.20348185300827026,-0.4136490523815155,-0.8037115335464478,-0.11336230486631393,-0.3238626718521118,-0.9323053359985352,-0.32241418957710266,-0.25494107604026794,-0.6142475605010986,-0.2884365916252136,-0.19906781613826752,-0.3978804349899292,-0.1917986422777176,A
0.0,0.0,0.0,0.3896583616733551,-0.17810246348381042,-0.15982764959335327,0.7172834277153015,-0.6400998830795288,-0.19580619037151337,0.7863527536392212,-1.0666671991348267,-0.2272215485572815,0.7731988430023193,-1.4076666831970215,-0.236583411693573,0.45158132910728455,-1.0139392614364624,-0.0709121897816658,0.5094544291496277,-1.320889949798584,-0.3042139410972595,0.4505354166030884,-0.9942325353622437,-0.41909483075141907,0.4171586334705353,-0.6945741176605225,-0.4395110309123993,0.1684023141860962,-0.9837771654129028,-0.061778273433446884,0.24157260358333588,-1.2714909315109253,-0.329298734664917,0.2055216282606125,-0.8589720726013184,-0.3847564160823822,0.19835281372070312,-0.5289753079414368,-0.3371348977088928,-0.10844244807958603,-0.9111925363540649,-0.08963935822248459,-0.04412595182657242,-1.123745322227478,-0.3756403625011444,-0.028390750288963318,-0.6843940019607544,-0.33213841915130615,0.0015285987174138427,-0.38525062799453735,-0.20614370703697205,-0.3954452872276306,-0.8060271739959717,-0.1257498860359192,-0.3106546998023987,-0.9504942297935486,-0.33228281140327454,-0.25176241993904114,-0.6272275447845459,-0.2940179705619812,-0.19980476796627045,-0.4043499827384949,-0.19623205065727234,A
